,sentence_para,sentence_counter,word_para,word_counter,syllable_para,syllable_counter
5602,4,5,74,106,126,185
5603,3,5,83,115,134,185
5604,4,6,82,148,130,227
5605,4,6,87,119,143,194
5606,4,5,64,90,102,152
5607,5,6,94,132,143,212
5608,3,6,72,110,117,175
5609,3,6,80,113,131,190
5610,3,5,56,109,96,183
5611,3,4,67,81,101,133
5612,4,6,79,126,123,208
5613,4,6,73,107,115,172
5614,5,5,82,111,135,190
5615,4,2,78,52,125,89
5616,3,5,83,96,122,151
5617,3,6,78,104,117,182
5618,3,5,68,119,105,182
5619,4,5,77,101,135,176
5620,3,5,65,136,108,216
5621,3,3,73,78,119,131
5622,5,6,79,121,142,194
5623,4,4,87,69,137,122
5624,3,4,71,139,134,250
5625,5,5,85,116,122,180
5626,4,5,71,109,114,181
5627,3,5,82,143,138,214
5628,4,6,80,110,129,171
5629,4,7,83,158,123,246
5630,5,5,80,114,130,194
5631,3,4,78,82,118,153
5632,5,6,78,111,141,202
5633,3,6,55,100,96,158
5634,4,4,77,94,123,152
5635,4,4,79,94,120,151
5636,3,4,61,72,97,114
5637,4,5,68,119,106,184
5638,2,5,41,101,71,169
5639,3,5,78,117,135,186
5640,4,7,80,130,139,205
5641,3,4,78,79,122,131
5642,4,5,88,90,131,147
5643,4,6,72,121,131,201
5644,4,5,77,99,119,158
5645,4,6,77,101,115,173
5646,4,5,81,100,130,171
5647,5,5,81,90,141,141
5648,4,5,75,124,114,212
5649,4,4,81,106,139,183
5650,4,5,82,79,136,131
5651,4,6,92,159,142,254
5652,4,5,98,112,138,184
5653,3,5,69,83,119,138
5654,4,4,78,85,127,142
5655,4,5,81,109,119,178
5656,4,5,84,96,135,154
5657,4,5,59,95,91,168
5658,4,6,80,107,123,165
5659,3,5,66,146,109,229
5660,3,3,82,48,138,74
5661,4,5,75,100,126,162
5662,4,6,72,109,116,182
5663,3,6,67,122,96,179
5664,4,5,76,103,127,157
5665,4,5,93,90,150,156
5666,3,6,59,145,92,262
5667,4,6,68,128,112,205
5668,3,4,58,90,91,155
5669,4,7,83,138,136,224
5670,4,6,74,128,126,197
5671,4,5,89,108,146,192
5672,4,4,97,62,147,102
5673,3,5,60,114,111,181
5674,6,6,93,119,151,194
5675,4,6,84,116,143,201
5676,4,5,77,83,134,144
5677,4,4,94,92,148,152
5678,3,6,59,138,90,225
5679,3,4,69,76,118,142
5680,3,5,65,92,101,146
5681,3,5,64,114,105,182
5682,4,5,85,94,145,161
5683,4,4,67,88,114,150
5684,4,7,68,101,115,171
5685,5,6,74,114,112,176
5686,4,4,80,87,146,147
5687,4,3,90,53,142,90
5688,4,5,82,98,144,184
5689,4,5,72,107,115,179
5690,4,4,94,106,156,181
5691,3,5,64,86,109,151
5692,3,4,62,103,112,185
5693,4,4,76,71,110,112
5694,4,4,83,85,130,141
5695,3,4,62,100,95,159
5696,3,5,69,111,112,176
5697,7,7,115,98,187,155
5698,3,6,72,148,121,216
5699,4,4,79,97,117,153
5700,4,4,69,76,112,132
5701,3,4,72,92,116,138
5702,3,5,73,118,120,184
5703,3,7,73,130,120,205
5704,4,4,68,96,121,159
5705,4,3,103,78,151,120
5706,4,3,65,52,103,87
5707,5,8,103,139,164,214
5708,3,5,63,116,102,183
5709,3,4,74,85,114,135
5710,4,5,70,111,123,188
5711,4,6,59,139,98,223
5712,4,5,96,107,147,191
5713,3,6,68,124,120,204
5714,4,6,84,137,112,212
5715,3,5,61,92,93,151
5716,3,5,78,124,118,197
5717,3,5,80,95,131,172
5718,3,5,54,114,93,189
5719,4,6,71,133,127,222
5720,4,5,85,103,157,168
5721,3,6,67,112,112,183
5722,5,4,94,88,157,156
5723,3,5,67,118,104,189
5724,3,5,56,98,83,159
5725,4,5,81,116,138,172
5726,2,5,60,102,100,167
5727,5,4,78,91,137,151
5728,4,5,81,89,129,151
5729,3,5,60,94,93,144
5730,4,4,75,85,123,134
5731,3,5,54,108,92,193
5732,5,5,93,128,149,208
5733,5,4,68,86,111,138
5734,4,5,64,80,119,127
5735,5,4,83,98,124,154
5736,3,6,58,124,107,206
5737,4,5,74,84,134,134
5738,3,5,61,105,93,185
5739,4,4,75,81,121,152
5740,5,5,113,108,175,163
5741,3,5,77,105,125,167
5742,4,5,83,114,138,193
5743,3,5,75,112,108,170
5744,5,7,79,146,128,250
5745,3,4,66,93,102,157
5746,3,6,71,138,102,210
5747,3,6,48,116,75,189
5748,5,6,86,111,139,159
5749,3,4,67,97,111,143
5750,3,5,76,121,111,189
5751,4,5,69,109,107,177
5752,5,5,94,104,154,183
5753,5,5,84,114,146,198
5754,4,6,81,138,133,225
5755,3,6,62,112,103,177
5756,4,4,89,106,129,173
5757,3,4,62,82,95,139
5758,3,5,85,101,143,173
5759,3,4,71,75,121,141
5760,4,4,75,94,132,164
5761,5,6,78,99,117,169
5762,3,5,56,100,107,156
5763,4,6,81,107,138,166
5764,4,3,87,62,141,102
5765,4,6,75,126,118,192
5766,4,6,67,141,105,212
5767,3,5,57,99,82,169
5768,3,5,53,103,101,165
5769,3,6,76,130,110,210
5770,3,4,64,99,103,169
5771,3,5,66,106,114,178
5772,3,5,58,93,101,136
5773,4,7,72,154,117,256
5774,4,6,84,135,124,214
5775,4,6,68,116,115,192
5776,3,4,58,93,92,160
5777,4,3,77,71,120,117
5778,4,5,105,104,161,175
5779,5,6,78,101,122,168
5780,3,5,62,125,101,198
5781,4,5,89,118,136,199
5782,4,5,70,116,107,179
5783,3,4,67,86,113,144
5784,4,6,110,141,189,228
5785,4,4,59,106,97,158
5786,4,5,71,109,116,158
5787,4,5,59,77,101,109
5788,3,4,82,74,132,123
5789,3,5,86,108,128,185
5790,3,4,75,78,132,126
5791,3,4,52,78,79,129
5792,3,5,68,111,98,189
5793,4,5,60,94,107,159
5794,4,5,82,109,129,174
5795,5,6,76,112,119,172
5796,4,5,70,90,111,144
5797,3,4,81,93,142,147
5798,3,6,66,113,119,182
5799,3,4,76,81,111,132
5800,3,5,61,108,107,166
5801,4,5,84,104,128,172
5802,3,5,69,142,121,227
5803,5,4,83,94,129,145
5804,4,5,65,95,109,160
5805,4,5,66,135,93,207
5806,4,5,75,113,105,183
5807,4,5,73,102,118,168
5808,2,5,61,100,101,166
5809,4,5,81,108,125,157
5810,4,4,91,98,129,160
5811,5,5,76,104,125,173
5812,4,5,75,124,132,204
5813,3,5,78,95,128,165
5814,3,4,72,105,117,169
5815,3,6,84,102,145,171
5816,4,4,71,93,119,160
5817,4,6,72,127,102,206
5818,4,5,103,112,145,177
5819,4,6,84,113,136,189
5820,3,6,87,123,140,196
5821,4,5,82,105,122,168
5822,4,4,82,92,117,146
5823,3,5,59,109,98,170
5824,3,6,64,113,113,193
5825,5,5,74,119,123,215
5826,3,7,70,111,121,177
5827,4,2,81,40,126,67
5828,4,6,98,90,170,140
5829,3,5,73,92,118,149
5830,3,6,71,117,115,188
5831,3,5,68,121,102,184
5832,4,5,80,96,145,164
5833,5,5,75,96,128,163
5834,3,4,63,86,96,145
5835,4,4,59,100,100,164
5836,3,5,68,103,112,184
5837,4,5,86,128,148,203
5838,4,5,73,117,129,194
5839,3,5,79,105,128,167
5840,3,6,63,127,111,213
5841,5,4,77,93,116,153
5842,4,5,81,90,141,146
5843,3,4,51,79,89,133
5844,3,5,77,102,132,173
5845,4,4,68,87,107,139
5846,4,6,59,110,101,191
5847,3,4,61,105,103,169
5848,3,7,60,144,93,241
5849,3,4,59,95,102,165
5850,4,5,89,76,170,140
5851,4,5,82,94,126,150
5852,4,3,82,87,138,158
5853,5,5,83,112,141,191
5854,4,4,102,107,167,178
5855,3,5,71,109,126,199
5856,3,6,63,156,109,263
5857,4,5,87,80,135,136
5858,4,5,67,94,109,150
5859,4,5,64,97,107,169
5860,5,5,77,83,125,137
5861,5,5,97,102,168,178
5862,3,5,58,100,88,171
5863,4,5,67,100,111,172
5864,3,6,83,98,130,166
5865,4,6,80,115,133,189
5866,4,6,84,116,124,187
5867,4,8,72,131,129,192
5868,4,6,81,111,147,173
5869,4,5,85,123,148,202
5870,4,7,83,93,131,155
5871,4,6,83,125,123,234
5872,4,5,85,95,148,172
5873,4,5,69,105,100,188
5874,5,7,64,105,100,179
5875,4,5,55,112,83,202
5876,4,5,83,123,140,212
5877,4,5,71,96,102,156
5878,3,2,65,53,99,93
5879,4,5,87,126,134,197
5880,6,5,69,92,116,162
5881,4,4,75,96,129,148
5882,3,5,67,96,101,164
5883,4,6,96,122,185,193
5884,3,4,78,79,119,135
5885,3,4,59,94,100,158
5886,4,5,88,107,139,176
5887,4,6,94,150,144,230
5888,4,5,66,118,99,183
5889,4,2,73,41,119,66
5890,3,5,46,114,68,192
5891,3,4,86,94,128,171
5892,4,5,79,84,144,148
5893,4,5,75,128,129,206
5894,4,5,77,97,128,165
5895,3,4,64,94,108,152
5896,3,5,54,73,89,130
5897,3,5,64,109,103,161
5898,4,5,82,101,147,162
5899,5,4,114,107,184,171
5900,4,6,64,137,96,209
5901,3,6,72,119,126,189
5902,4,5,90,123,134,199
5903,2,5,40,95,63,154
5904,4,4,86,100,142,153
5905,4,6,73,93,110,135
5906,3,4,59,103,123,179
5907,4,5,76,107,129,167
5908,4,2,88,42,134,75
5909,4,6,81,100,129,143
5910,3,4,81,91,137,157
5911,4,5,71,106,120,172
5912,3,5,56,93,87,158
5913,3,6,46,98,72,162
5914,4,4,77,95,124,154
5915,6,6,108,128,167,203
5916,4,6,72,96,117,143
5917,5,5,72,100,114,164
5918,4,5,83,94,132,155
5919,3,6,69,114,116,182
5920,4,6,80,112,132,193
5921,4,5,79,107,122,170
5922,3,5,62,98,107,168
5923,4,4,89,83,135,133
5924,3,4,80,93,139,139
5925,4,5,87,99,156,170
5926,4,4,85,99,156,151
5927,4,5,70,125,107,219
5928,3,4,65,87,117,150
5929,4,5,67,127,101,209
5930,4,5,64,88,98,145
5931,3,6,64,127,117,214
5932,4,5,86,98,136,156
5933,6,5,89,96,141,155
5934,4,5,91,114,156,185
5935,3,5,53,113,80,174
5936,5,7,71,109,130,179
